Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,5.575388191654539,0.0,5.575388191654539,2_65_1280_720_rank0,"[0, 1, 2, 3]",47.71805539750666
0,DIT,4,33.24816747758341,5.575388191654539,38.82355566923795,2_65_1280_720_rank0,"[0, 1, 2, 3]",47.71805539750666
1,VAE,4,4.650199571027791,0.0,4.650199571027791,1_77_1280_720_rank1,"[4, 5, 6, 7]",47.71805539750666
1,DIT,4,18.739981846011315,4.650199571027791,23.390181417039106,1_77_1280_720_rank1,"[4, 5, 6, 7]",47.71805539750666
2,VAE,4,0.9905583567113893,0.0,0.9905583567113893,6_5_1280_720_rank2,"[8, 9, 10, 11]",47.71805539750666
2,DIT,4,3.7256534643039205,0.9905583567113893,4.7162118210153094,6_5_1280_720_rank2,"[8, 9, 10, 11]",47.71805539750666
3,VAE,4,5.023241762877242,0.0,5.023241762877242,1_85_1280_720_rank3,"[12, 13, 14, 15]",47.71805539750666
3,DIT,4,20.733981833809796,5.023241762877242,25.757223596687037,1_85_1280_720_rank3,"[12, 13, 14, 15]",47.71805539750666
4,VAE,4,3.9354896361287337,0.0,3.9354896361287337,5_25_1280_720_rank4,"[16, 17, 18, 19]",47.71805539750666
4,DIT,4,22.542682567842526,3.9354896361287337,26.47817220397126,5_25_1280_720_rank4,"[16, 17, 18, 19]",47.71805539750666
5,VAE,4,5.057804590067888,0.0,5.057804590067888,3_41_1280_720_rank5,"[20, 21, 22, 23]",47.71805539750666
5,DIT,4,24.138837474098477,5.057804590067888,29.196642064166365,3_41_1280_720_rank5,"[20, 21, 22, 23]",47.71805539750666
6,VAE,4,6.776217771378541,0.0,6.776217771378541,1_113_1280_720_rank6,"[24, 25, 26, 27]",47.71805539750666
6,DIT,4,37.23798997854886,6.776217771378541,44.0142077499274,1_113_1280_720_rank6,"[24, 25, 26, 27]",47.71805539750666
7,VAE,4,6.986899051280715,0.0,6.986899051280715,1_117_1280_720_rank7,"[28, 29, 30, 31]",47.71805539750666
7,DIT,4,40.731156346225944,6.986899051280715,47.71805539750666,1_117_1280_720_rank7,"[28, 29, 30, 31]",47.71805539750666
