Task_ID,Stage,GPUs_Count,Time,Start,End,DatasetID,GPU_List,Makespan
0,VAE,4,5.023241762877242,0.0,5.023241762877242,1_85_1280_720_rank0,"[0, 1, 2, 3]",49.83506926710293
0,DIT,4,20.733981833809796,5.023241762877242,25.757223596687037,1_85_1280_720_rank0,"[0, 1, 2, 3]",49.83506926710293
1,VAE,4,1.5114933432004214,0.0,1.5114933432004214,6_9_1280_720_rank1,"[4, 5, 6, 7]",49.83506926710293
1,DIT,4,5.741480882871867,1.5114933432004214,7.252974226072289,6_9_1280_720_rank1,"[4, 5, 6, 7]",49.83506926710293
2,VAE,4,7.192426888800076,0.0,7.192426888800076,1_121_1280_720_rank2,"[8, 9, 10, 11]",49.83506926710293
2,DIT,4,42.64264237830285,7.192426888800076,49.83506926710293,1_121_1280_720_rank2,"[8, 9, 10, 11]",49.83506926710293
3,VAE,4,4.30903501475843,0.0,4.30903501475843,1_73_1280_720_rank3,"[12, 13, 14, 15]",49.83506926710293
3,DIT,4,16.949325537859746,4.30903501475843,21.258360552618175,1_73_1280_720_rank3,"[12, 13, 14, 15]",49.83506926710293
4,VAE,4,6.776217771378541,0.0,6.776217771378541,1_113_1280_720_rank4,"[16, 17, 18, 19]",49.83506926710293
4,DIT,4,37.23798997854886,6.776217771378541,44.0142077499274,1_113_1280_720_rank4,"[16, 17, 18, 19]",49.83506926710293
5,VAE,4,5.575388191654539,0.0,5.575388191654539,2_65_1280_720_rank5,"[20, 21, 22, 23]",49.83506926710293
5,DIT,4,33.24816747758341,5.575388191654539,38.82355566923795,2_65_1280_720_rank5,"[20, 21, 22, 23]",49.83506926710293
6,VAE,4,4.344615827773153,0.0,4.344615827773153,4_33_1280_720_rank6,"[24, 25, 26, 27]",49.83506926710293
6,DIT,4,27.198993577564668,4.344615827773153,31.543609405337822,4_33_1280_720_rank6,"[24, 25, 26, 27]",49.83506926710293
7,VAE,4,4.151554947954142,0.0,4.151554947954142,2_49_1280_720_rank7,"[28, 29, 30, 31]",49.83506926710293
7,DIT,4,16.95012196750747,4.151554947954142,21.101676915461614,2_49_1280_720_rank7,"[28, 29, 30, 31]",49.83506926710293
